Time, Oxygen, Tau - Phase Method, Sensor Temperature, Air Pressure
2024-03-05 10:56:52.2, 1.922508, 3.62389, 200, 99.00781
2024-03-05 10:56:52.7, 1.969223, 3.622334, 200, 99.00757
2024-03-05 10:56:53.4, 2.040428, 3.619963, 200, 99.00708
2024-03-05 10:56:54.0, 1.916977, 3.624074, 200, 99.00684
2024-03-05 10:56:54.5, 1.963074, 3.622538, 200, 99.00562
2024-03-05 10:56:55.0, 1.921463, 3.623925, 200, 99.00513
2024-03-05 10:56:55.5, 1.863426, 3.625861, 200, 99.00488
2024-03-05 10:56:56.0, 1.99221, 3.621568, 200, 99.00391
2024-03-05 10:56:56.6, 1.92646, 3.623758, 200, 99.00415
2024-03-05 10:56:57.1, 1.871918, 3.625577, 200, 99.00464
2024-03-05 10:56:57.7, 1.906059, 3.624438, 200, 99.00464
2024-03-05 10:56:58.2, 2.027046, 3.620408, 200, 99.00537
2024-03-05 10:56:58.7, 1.949501, 3.62299, 200, 99.00586
2024-03-05 10:56:59.2, 1.85479, 3.626149, 200, 99.00513
2024-03-05 10:56:59.8, 1.804939, 3.627814, 200, 99.00488
2024-03-05 10:57:00.4, 1.639946, 3.633335, 200, 99.00391
2024-03-05 10:57:00.9, 1.784508, 3.628496, 200, 99.00366
2024-03-05 10:57:01.5, 1.838966, 3.626677, 200, 99.00391
2024-03-05 10:57:02.1, 1.811485, 3.627595, 200, 99.00439
2024-03-05 10:57:02.7, 1.826996, 3.627077, 200, 99.00342
2024-03-05 10:57:03.2, 1.813797, 3.627518, 200, 99.00293
2024-03-05 10:57:03.8, 1.794159, 3.628174, 200, 99.00122
2024-03-05 10:57:04.3, 1.861534, 3.625924, 200, 99.00342
2024-03-05 10:57:04.8, 3.708618, 3.565307, 200, 99.00293
2024-03-05 10:57:05.4, 11.88207, 3.319724, 200, 99.00244
2024-03-05 10:57:06.0, 18.27867, 3.149922, 200, 99.00342
2024-03-05 10:57:06.6, 19.86452, 3.110478, 200, 99.00293
2024-03-05 10:57:07.2, 20.24023, 3.101277, 200, 99.00342
2024-03-05 10:57:07.7, 20.38651, 3.09771, 200, 99.00317
2024-03-05 10:57:08.3, 20.61816, 3.092077, 200, 99.0022
2024-03-05 10:57:08.9, 20.80113, 3.087643, 200, 99.00098
2024-03-05 10:57:09.5, 20.88644, 3.08558, 200, 99.00244
2024-03-05 10:57:10.0, 20.85954, 3.08623, 200, 99.00244
2024-03-05 10:57:10.6, 20.69856, 3.090127, 200, 99.00317
2024-03-05 10:57:11.2, 20.74718, 3.088949, 200, 99.00244
2024-03-05 10:57:11.8, 20.89542, 3.085363, 200, 99.0022
2024-03-05 10:57:12.4, 20.94451, 3.084177, 200, 99.00146
2024-03-05 10:57:12.9, 20.89346, 3.08541, 200, 99.0022
2024-03-05 10:57:13.5, 20.85619, 3.086311, 200, 99.00342
2024-03-05 10:57:14.1, 20.92783, 3.08458, 200, 99.00366
2024-03-05 10:57:14.7, 20.93731, 3.084351, 200, 99.00391
2024-03-05 10:57:15.3, 20.96424, 3.0837, 200, 99.00439
2024-03-05 10:57:15.9, 20.96059, 3.083788, 200, 99.00415
2024-03-05 10:57:16.4, 20.85201, 3.086412, 200, 99.00513
2024-03-05 10:57:17.0, 21.02509, 3.082232, 200, 99.00635
2024-03-05 10:57:17.6, 21.01057, 3.082582, 200, 99.00659
2024-03-05 10:57:18.2, 20.93078, 3.084508, 200, 99.00757
2024-03-05 10:57:18.8, 20.80349, 3.087586, 200, 99.00879
2024-03-05 10:57:19.4, 20.87592, 3.085834, 200, 99.00757
2024-03-05 10:57:20.0, 21.15504, 3.079101, 200, 99.0083
2024-03-05 10:57:20.6, 21.15286, 3.079154, 200, 99.00732
2024-03-05 10:57:21.2, 20.97108, 3.083535, 200, 99.00806
2024-03-05 10:57:21.8, 20.98811, 3.083124, 200, 99.00854
2024-03-05 10:57:22.4, 20.94055, 3.084272, 200, 99.00977
2024-03-05 10:57:23.0, 21.05599, 3.081487, 200, 99.00903
2024-03-05 10:57:23.5, 21.04832, 3.081672, 200, 99.00781
2024-03-05 10:57:24.1, 20.78806, 3.087959, 200, 99.00757
2024-03-05 10:57:24.7, 20.81935, 3.087202, 200, 99.00781
2024-03-05 10:57:25.3, 20.97502, 3.08344, 200, 99.00732
2024-03-05 10:57:25.9, 21.13705, 3.079534, 200, 99.00635
2024-03-05 10:57:26.5, 21.13535, 3.079576, 200, 99.00464
2024-03-05 10:57:27.1, 21.08629, 3.080757, 200, 99.00391
2024-03-05 10:57:27.7, 21.05449, 3.081523, 200, 99.00293
2024-03-05 10:57:28.3, 21.11225, 3.080132, 200, 99.00269
2024-03-05 10:57:28.9, 21.18579, 3.078362, 200, 99.00195
2024-03-05 10:57:29.4, 21.09935, 3.080442, 200, 99.0022
2024-03-05 10:57:30.0, 21.16536, 3.078853, 200, 99.00269
2024-03-05 10:57:30.6, 21.09303, 3.080595, 200, 99.00391
2024-03-05 10:57:31.1, 20.90639, 3.085098, 200, 99.00317
2024-03-05 10:57:31.7, 21.02534, 3.082226, 200, 99.00244
2024-03-05 10:57:32.3, 21.05805, 3.081437, 200, 99.00195
2024-03-05 10:57:32.9, 20.90266, 3.085188, 200, 99.00244
2024-03-05 10:57:33.4, 20.94347, 3.084202, 200, 99.0022
2024-03-05 10:57:34.0, 21.00494, 3.082718, 200, 99.00195
2024-03-05 10:57:34.6, 20.9538, 3.083952, 200, 99.00244
2024-03-05 10:57:35.2, 21.04166, 3.081832, 200, 99.00366
2024-03-05 10:57:35.8, 20.93028, 3.08452, 200, 99.00439
2024-03-05 10:57:36.4, 21.03961, 3.081882, 200, 99.00464
2024-03-05 10:57:37.0, 20.93474, 3.084413, 200, 99.00513
2024-03-05 10:57:37.6, 21.09982, 3.080431, 200, 99.00488
2024-03-05 10:57:38.2, 21.17721, 3.078568, 200, 99.0061
2024-03-05 10:57:38.8, 21.094, 3.080571, 200, 99.00684
2024-03-05 10:57:39.4, 21.04748, 3.081692, 200, 99.00684
2024-03-05 10:57:39.9, 21.0265, 3.082198, 200, 99.0061
2024-03-05 10:57:40.5, 21.13052, 3.079692, 200, 99.00415
2024-03-05 10:57:41.0, 21.18983, 3.078264, 200, 99.00488
2024-03-05 10:57:41.6, 20.98069, 3.083303, 200, 99.00537
2024-03-05 10:57:42.1, 20.93223, 3.084473, 200, 99.00537
2024-03-05 10:57:42.7, 21.00562, 3.082702, 200, 99.00684
2024-03-05 10:57:43.3, 21.15877, 3.079012, 200, 99.00635
2024-03-05 10:57:43.8, 21.14999, 3.079223, 200, 99.00757
2024-03-05 10:57:44.4, 21.18819, 3.078304, 200, 99.00684
2024-03-05 10:57:45.0, 21.00322, 3.08276, 200, 99.0061
2024-03-05 10:57:45.5, 20.96449, 3.083694, 200, 99.0061
2024-03-05 10:57:46.1, 21.09441, 3.080561, 200, 99.00562
2024-03-05 10:57:46.7, 21.05045, 3.081621, 200, 99.00562
2024-03-05 10:57:47.3, 21.19962, 3.078029, 200, 99.00586
2024-03-05 10:57:47.8, 21.09579, 3.080528, 200, 99.0061
2024-03-05 10:57:48.4, 21.03396, 3.082018, 200, 99.00586
2024-03-05 10:57:49.0, 21.03249, 3.082054, 200, 99.00562
2024-03-05 10:57:49.5, 21.06377, 3.0813, 200, 99.00464
2024-03-05 10:57:50.1, 21.06409, 3.081292, 200, 99.00488
2024-03-05 10:57:50.6, 21.04083, 3.081852, 200, 99.0061
2024-03-05 10:57:51.2, 20.89344, 3.08541, 200, 99.00562
2024-03-05 10:57:51.8, 20.9445, 3.084177, 200, 99.00684
2024-03-05 10:57:52.4, 20.92503, 3.084647, 200, 99.00659
2024-03-05 10:57:53.0, 21.01406, 3.082498, 200, 99.00684
2024-03-05 10:57:53.6, 21.06361, 3.081303, 200, 99.00586
2024-03-05 10:57:54.2, 21.0144, 3.08249, 200, 99.00635
2024-03-05 10:57:54.7, 20.69868, 3.090124, 200, 99.00635
2024-03-05 10:57:55.2, 16.40643, 3.197797, 200, 99.0061
2024-03-05 10:57:55.8, 9.326073, 3.392807, 200, 99.00708
2024-03-05 10:57:56.4, 5.424408, 3.510787, 200, 99.00708
2024-03-05 10:57:56.9, 4.610336, 3.536445, 200, 99.00659
2024-03-05 10:57:57.5, 4.331474, 3.545321, 200, 99.00635
2024-03-05 10:57:58.0, 4.261665, 3.547549, 200, 99.00635
2024-03-05 10:57:58.5, 4.226341, 3.548678, 200, 99.0061
2024-03-05 10:57:59.1, 4.211807, 3.549143, 200, 99.00513
2024-03-05 10:57:59.6, 4.125748, 3.551897, 200, 99.0061
2024-03-05 10:58:00.2, 4.083145, 3.553262, 200, 99.00586
2024-03-05 10:58:00.8, 4.006798, 3.555711, 200, 99.00464
2024-03-05 10:58:01.4, 3.953743, 3.557415, 200, 99.00391
2024-03-05 10:58:01.9, 4.030075, 3.554964, 200, 99.00317
2024-03-05 10:58:02.6, 4.110596, 3.552382, 200, 99.00244
2024-03-05 10:58:03.1, 3.974373, 3.556752, 200, 99.0022
2024-03-05 10:58:03.6, 3.991096, 3.556215, 200, 99.00269
2024-03-05 10:58:04.2, 4.069176, 3.55371, 200, 99.0022
2024-03-05 10:58:04.9, 3.924606, 3.558351, 200, 99.00244
2024-03-05 10:58:05.4, 3.943466, 3.557745, 200, 99.0022
2024-03-05 10:58:06.0, 3.840462, 3.561057, 200, 99.00122
2024-03-05 10:58:06.5, 3.915451, 3.558645, 200, 99.00122
2024-03-05 10:58:07.1, 3.968468, 3.556942, 200, 99.00244
2024-03-05 10:58:07.7, 3.92868, 3.55822, 200, 99.00244
2024-03-05 10:58:08.3, 4.006424, 3.555723, 200, 99.00269
2024-03-05 10:58:08.8, 4.032707, 3.554879, 200, 99.00342
2024-03-05 10:58:09.4, 4.023506, 3.555174, 200, 99.00391
2024-03-05 10:58:10.0, 3.863884, 3.560303, 200, 99.00488
2024-03-05 10:58:10.6, 3.915085, 3.558657, 200, 99.00586
2024-03-05 10:58:11.2, 3.978676, 3.556614, 200, 99.00635
2024-03-05 10:58:11.7, 3.933937, 3.558051, 200, 99.00732
2024-03-05 10:58:12.3, 3.928574, 3.558223, 200, 99.00781
2024-03-05 10:58:12.9, 3.885605, 3.559605, 200, 99.00757
2024-03-05 10:58:13.4, 3.917015, 3.558594, 200, 99.00806
2024-03-05 10:58:14.0, 4.036476, 3.554758, 200, 99.00781
2024-03-05 10:58:14.5, 3.991264, 3.556209, 200, 99.00684
2024-03-05 10:58:15.1, 3.940453, 3.557842, 200, 99.00708
2024-03-05 10:58:15.7, 3.872169, 3.560037, 200, 99.00757
2024-03-05 10:58:16.3, 4.049896, 3.554328, 200, 99.00806
2024-03-05 10:58:16.9, 4.050621, 3.554305, 200, 99.00757
2024-03-05 10:58:17.5, 3.973129, 3.556792, 200, 99.00732
2024-03-05 10:58:18.0, 3.883324, 3.559678, 200, 99.00806
2024-03-05 10:58:18.5, 3.961937, 3.557151, 200, 99.00854
2024-03-05 10:58:19.1, 3.914711, 3.558669, 200, 99.00781
2024-03-05 10:58:19.7, 3.843765, 3.560951, 200, 99.00708
2024-03-05 10:58:20.3, 3.955513, 3.557358, 200, 99.00659
2024-03-05 10:58:20.9, 3.891739, 3.559408, 200, 99.00537
2024-03-05 10:58:21.4, 3.925812, 3.558312, 200, 99.00537
2024-03-05 10:58:21.9, 3.94899, 3.557567, 200, 99.00513
2024-03-05 10:58:22.4, 3.892349, 3.559388, 200, 99.0061
2024-03-05 10:58:22.9, 3.783806, 3.562882, 200, 99.00635
2024-03-05 10:58:23.5, 3.929062, 3.558208, 200, 99.00537
2024-03-05 10:58:24.1, 4.047897, 3.554392, 200, 99.00586
2024-03-05 10:58:24.7, 3.890327, 3.559453, 200, 99.00537
2024-03-05 10:58:25.3, 3.876793, 3.559888, 200, 99.00586
2024-03-05 10:58:25.9, 3.813011, 3.561941, 200, 99.00513
2024-03-05 10:58:26.4, 3.802254, 3.562288, 200, 99.00513
2024-03-05 10:58:27.0, 3.899529, 3.559157, 200, 99.00439
2024-03-05 10:58:27.5, 3.8806, 3.559766, 200, 99.00415
2024-03-05 10:58:28.0, 3.817657, 3.561792, 200, 99.00269
2024-03-05 10:58:28.6, 3.690147, 3.565903, 200, 99.0022
2024-03-05 10:58:29.1, 3.813477, 3.561926, 200, 99.00293
2024-03-05 10:58:29.7, 3.794907, 3.562525, 200, 99.00293
2024-03-05 10:58:30.2, 3.772987, 3.563231, 200, 99.00342
2024-03-05 10:58:30.8, 3.939812, 3.557862, 200, 99.00513
2024-03-05 10:58:31.3, 4.007774, 3.55568, 200, 99.00586
2024-03-05 10:58:31.9, 3.901848, 3.559083, 200, 99.00537
2024-03-05 10:58:32.5, 3.864792, 3.560275, 200, 99.00439
2024-03-05 10:58:33.1, 3.864418, 3.560286, 200, 99.00488
2024-03-05 10:58:33.7, 3.913338, 3.558713, 200, 99.00586
2024-03-05 10:58:34.2, 3.957466, 3.557295, 200, 99.0061
2024-03-05 10:58:34.8, 3.978539, 3.556618, 200, 99.00708
2024-03-05 10:58:35.4, 3.998405, 3.55598, 200, 99.00659
2024-03-05 10:58:36.0, 3.950325, 3.557524, 200, 99.00732
2024-03-05 10:58:36.5, 3.845978, 3.56088, 200, 99.00659
2024-03-05 10:58:37.1, 3.79631, 3.562479, 200, 99.00708
2024-03-05 10:58:37.7, 3.870224, 3.560099, 200, 99.00732
2024-03-05 10:58:38.3, 3.893669, 3.559345, 200, 99.00732
2024-03-05 10:58:38.9, 3.932343, 3.558102, 200, 99.00659
2024-03-05 10:58:39.5, 3.9627, 3.557127, 200, 99.00684
2024-03-05 10:58:40.1, 3.885529, 3.559607, 200, 99.00684
2024-03-05 10:58:40.6, 3.834892, 3.561237, 200, 99.00562
2024-03-05 10:58:41.2, 3.936989, 3.557953, 200, 99.00464
2024-03-05 10:58:41.7, 3.978127, 3.556631, 200, 99.00513
2024-03-05 10:58:42.3, 3.910347, 3.558809, 200, 99.00415
2024-03-05 10:58:42.8, 3.852814, 3.56066, 200, 99.00317
2024-03-05 10:58:43.4, 3.869675, 3.560117, 200, 99.00244
2024-03-05 10:58:44.0, 3.81958, 3.56173, 200, 99.00171
2024-03-05 10:58:44.5, 3.845711, 3.560888, 200, 99.00171
2024-03-05 10:58:45.1, 3.741661, 3.564241, 200, 99.00073
2024-03-05 10:58:45.7, 3.757042, 3.563745, 200, 99
2024-03-05 10:58:46.3, 3.820541, 3.561699, 200, 98.99927
2024-03-05 10:58:46.9, 3.846336, 3.560868, 200, 98.99927
2024-03-05 10:58:47.4, 3.91745, 3.558581, 200, 99.00024
2024-03-05 10:58:48.0, 3.896881, 3.559242, 200, 99.00024
2024-03-05 10:58:48.5, 3.80793, 3.562105, 200, 99.00171
2024-03-05 10:58:49.1, 3.96064, 3.557193, 200, 99.00146
2024-03-05 10:58:49.6, 3.968521, 3.55694, 200, 99.00098
2024-03-05 10:58:50.2, 3.908195, 3.558878, 200, 99.00024
2024-03-05 10:58:50.8, 3.821777, 3.561659, 200, 98.99927
2024-03-05 10:58:51.4, 3.919243, 3.558523, 200, 98.99878
2024-03-05 10:58:51.9, 3.895126, 3.559299, 200, 98.99805
2024-03-05 10:58:52.5, 3.915695, 3.558637, 200, 98.99902
2024-03-05 10:58:53.0, 3.907928, 3.558887, 200, 98.99902
2024-03-05 10:58:53.6, 3.815834, 3.56185, 200, 98.99829
2024-03-05 10:58:54.1, 3.785423, 3.56283, 200, 98.99854
2024-03-05 10:58:54.7, 3.891701, 3.559409, 200, 98.99927
2024-03-05 10:58:55.3, 3.911697, 3.558766, 200, 99.00049
2024-03-05 10:58:55.9, 3.854912, 3.560592, 200, 99.00049
2024-03-05 10:58:56.5, 3.767372, 3.563412, 200, 99.00146
2024-03-05 10:58:57.1, 3.782066, 3.562938, 200, 99.00122
2024-03-05 10:58:57.6, 3.797623, 3.562437, 200, 99.00049
2024-03-05 10:58:58.1, 3.867668, 3.560182, 200, 98.99976
2024-03-05 10:58:58.8, 3.952965, 3.557439, 200, 98.99829
2024-03-05 10:58:59.3, 3.951973, 3.557471, 200, 98.99878
2024-03-05 10:58:59.8, 3.901054, 3.559108, 200, 98.99805
2024-03-05 10:59:00.5, 3.928253, 3.558233, 200, 98.99902
2024-03-05 10:59:01.1, 3.955666, 3.557353, 200, 98.99927
2024-03-05 10:59:01.6, 3.911942, 3.558758, 200, 98.99927
2024-03-05 10:59:02.1, 3.982368, 3.556495, 200, 99.00024
2024-03-05 10:59:02.8, 3.944878, 3.557699, 200, 99.00098
2024-03-05 10:59:03.3, 3.778923, 3.56304, 200, 99.00146
2024-03-05 10:59:03.8, 3.751312, 3.56393, 200, 99.00171
2024-03-05 10:59:04.5, 3.735527, 3.564439, 200, 99.00122
2024-03-05 10:59:05.0, 3.817894, 3.561784, 200, 99.00122
2024-03-05 10:59:05.6, 4.023087, 3.555188, 200, 99.00049
2024-03-05 10:59:06.1, 3.969002, 3.556924, 200, 99.00122
2024-03-05 10:59:06.7, 3.701553, 3.565535, 200, 99.00171
2024-03-05 10:59:07.3, 3.743355, 3.564186, 200, 99.00122
2024-03-05 10:59:07.9, 4.007072, 3.555702, 200, 99.00171
2024-03-05 10:59:08.5, 3.98951, 3.556266, 200, 99.00244
2024-03-05 10:59:09.0, 3.789001, 3.562715, 200, 99.00269
2024-03-05 10:59:09.5, 3.791405, 3.562637, 200, 99.00317
2024-03-05 10:59:10.1, 3.792938, 3.562588, 200, 99.00415
2024-03-05 10:59:10.6, 3.895737, 3.559279, 200, 99.00439
2024-03-05 10:59:11.2, 3.861458, 3.560382, 200, 99.00464
2024-03-05 10:59:11.7, 3.717735, 3.565013, 200, 99.00464
2024-03-05 10:59:12.3, 3.836823, 3.561174, 200, 99.00391
2024-03-05 10:59:12.9, 3.870964, 3.560076, 200, 99.00415
2024-03-05 10:59:13.5, 3.946533, 3.557646, 200, 99.00415
2024-03-05 10:59:14.0, 3.951363, 3.557491, 200, 99.00391
2024-03-05 10:59:14.6, 3.801285, 3.562319, 200, 99.00513
2024-03-05 10:59:15.1, 3.877586, 3.559863, 200, 99.00415
2024-03-05 10:59:15.7, 3.867485, 3.560188, 200, 99.00464
2024-03-05 10:59:16.3, 3.90136, 3.559098, 200, 99.00317
2024-03-05 10:59:16.8, 3.834206, 3.561259, 200, 99.00317
2024-03-05 10:59:17.4, 3.815529, 3.56186, 200, 99.00342
2024-03-05 10:59:17.9, 3.85038, 3.560738, 200, 99.00293
2024-03-05 10:59:18.5, 3.942955, 3.557761, 200, 99.00244
2024-03-05 10:59:19.1, 3.949593, 3.557548, 200, 99.0022
2024-03-05 10:59:19.6, 3.956703, 3.557319, 200, 99.00146
2024-03-05 10:59:20.2, 3.991013, 3.556218, 200, 99.00122
2024-03-05 10:59:20.8, 3.949348, 3.557555, 200, 99.00146
2024-03-05 10:59:21.3, 3.878181, 3.559844, 200, 99.00146
2024-03-05 10:59:21.9, 3.782967, 3.562909, 200, 99.00146
2024-03-05 10:59:22.5, 3.815964, 3.561846, 200, 99.00171
2024-03-05 10:59:23.1, 3.951233, 3.557495, 200, 99.00171
2024-03-05 10:59:23.6, 3.86776, 3.560179, 200, 99.00171
2024-03-05 10:59:24.1, 3.862411, 3.560351, 200, 99.00171
2024-03-05 10:59:24.7, 3.88176, 3.559729, 200, 99.00195
2024-03-05 10:59:25.2, 3.810806, 3.562012, 200, 99.00269
2024-03-05 10:59:25.8, 3.766052, 3.563454, 200, 99.00317
2024-03-05 10:59:26.4, 3.794998, 3.562522, 200, 99.00366
2024-03-05 10:59:27.0, 3.934929, 3.558019, 200, 99.00317
2024-03-05 10:59:27.6, 3.954315, 3.557396, 200, 99.00366
2024-03-05 10:59:28.1, 3.887489, 3.559544, 200, 99.00342
2024-03-05 10:59:28.6, 3.923584, 3.558384, 200, 99.00293
2024-03-05 10:59:29.2, 3.900543, 3.559124, 200, 99.00342
2024-03-05 10:59:29.8, 3.856667, 3.560536, 200, 99.00415
2024-03-05 10:59:30.3, 3.92189, 3.558438, 200, 99.00366
2024-03-05 10:59:30.9, 4.007454, 3.55569, 200, 99.00342
2024-03-05 10:59:31.4, 3.919067, 3.558529, 200, 99.00342
2024-03-05 10:59:31.9, 3.863441, 3.560318, 200, 99.00366
2024-03-05 10:59:32.4, 3.984375, 3.556431, 200, 99.00293
2024-03-05 10:59:33.0, 3.988136, 3.55631, 200, 99.00171
2024-03-05 10:59:33.6, 3.851746, 3.560694, 200, 99.00195
2024-03-05 10:59:34.2, 3.885796, 3.559599, 200, 99.0022
2024-03-05 10:59:34.7, 3.96373, 3.557094, 200, 99.0022
2024-03-05 10:59:35.3, 3.853981, 3.560622, 200, 99.00146
2024-03-05 10:59:35.9, 3.85984, 3.560434, 200, 99.00146
2024-03-05 10:59:36.5, 3.810539, 3.562021, 200, 99.00098
2024-03-05 10:59:37.1, 3.855652, 3.560568, 200, 99.00098
2024-03-05 10:59:37.7, 3.832176, 3.561324, 200, 99.00146
2024-03-05 10:59:38.3, 3.74971, 3.563981, 200, 99.00317
2024-03-05 10:59:38.9, 3.767296, 3.563414, 200, 99.00366
2024-03-05 10:59:39.4, 3.782829, 3.562914, 200, 99.00464
2024-03-05 10:59:40.0, 3.792519, 3.562602, 200, 99.00415
2024-03-05 10:59:40.6, 3.819695, 3.561726, 200, 99.00488
2024-03-05 10:59:41.2, 3.824097, 3.561584, 200, 99.00586
2024-03-05 10:59:41.8, 3.840019, 3.561072, 200, 99.00586
2024-03-05 10:59:42.4, 3.947998, 3.557599, 200, 99.0061
2024-03-05 10:59:43.0, 3.928535, 3.558224, 200, 99.00659
2024-03-05 10:59:43.5, 3.975853, 3.556704, 200, 99.00635
2024-03-05 10:59:44.1, 3.921234, 3.558459, 200, 99.0061
2024-03-05 10:59:44.6, 3.782471, 3.562925, 200, 99.0061
2024-03-05 10:59:45.1, 3.809433, 3.562057, 200, 99.00586
2024-03-05 10:59:45.6, 3.884773, 3.559631, 200, 99.00586
2024-03-05 10:59:46.2, 3.836456, 3.561187, 200, 99.00659
2024-03-05 10:59:46.8, 3.88047, 3.55977, 200, 99.00732
2024-03-05 10:59:47.3, 3.935783, 3.557992, 200, 99.00635
2024-03-05 10:59:47.8, 3.875099, 3.559943, 200, 99.00464
2024-03-05 10:59:48.3, 3.811363, 3.561994, 200, 99.00415
2024-03-05 10:59:48.9, 3.75528, 3.563802, 200, 99.00317
2024-03-05 10:59:49.4, 3.771805, 3.563269, 200, 99.00195
2024-03-05 10:59:50.0, 3.906136, 3.558944, 200, 99.00195
2024-03-05 10:59:50.6, 3.834396, 3.561253, 200, 99.00195
2024-03-05 10:59:51.1, 3.844704, 3.560921, 200, 99.00171
2024-03-05 10:59:51.7, 3.837769, 3.561144, 200, 99.00195
2024-03-05 10:59:52.2, 3.694901, 3.56575, 200, 99.00171
2024-03-05 10:59:52.8, 3.913467, 3.558709, 200, 99.00122
2024-03-05 10:59:53.4, 3.968178, 3.556951, 200, 99.00146
2024-03-05 10:59:54.0, 3.927544, 3.558256, 200, 99.00122
2024-03-05 10:59:54.5, 3.907791, 3.558892, 200, 99.0022
2024-03-05 10:59:55.0, 3.895393, 3.55929, 200, 99.00244
2024-03-05 10:59:55.6, 3.904785, 3.558988, 200, 99.00244
2024-03-05 10:59:56.2, 3.789795, 3.562689, 200, 99.00171
2024-03-05 10:59:56.8, 3.829216, 3.56142, 200, 99.00244
2024-03-05 10:59:57.4, 3.879539, 3.5598, 200, 99.00293
2024-03-05 10:59:58.0, 3.834, 3.561265, 200, 99.00415
2024-03-05 10:59:58.5, 3.824417, 3.561574, 200, 99.00391
2024-03-05 10:59:59.1, 3.803261, 3.562255, 200, 99.00391
2024-03-05 10:59:59.7, 3.751099, 3.563936, 200, 99.00415
2024-03-05 11:00:00.2, 3.835548, 3.561216, 200, 99.00366
2024-03-05 11:00:00.9, 3.840912, 3.561043, 200, 99.00317
2024-03-05 11:00:01.4, 3.905281, 3.558972, 200, 99.00293
2024-03-05 11:00:02.0, 4.005905, 3.55574, 200, 99.00366
2024-03-05 11:00:02.5, 3.899117, 3.55917, 200, 99.00293
2024-03-05 11:00:03.1, 3.835236, 3.561226, 200, 99.00244
2024-03-05 11:00:03.6, 3.80043, 3.562346, 200, 99.00269
2024-03-05 11:00:04.2, 3.869019, 3.560138, 200, 99.00195
2024-03-05 11:00:04.8, 3.899246, 3.559166, 200, 99.00122
2024-03-05 11:00:05.3, 3.767006, 3.563424, 200, 99.00073
2024-03-05 11:00:05.9, 3.787575, 3.562761, 200, 99.00024
2024-03-05 11:00:06.4, 3.799683, 3.562371, 200, 99.00024
2024-03-05 11:00:06.9, 3.865501, 3.560251, 200, 99
2024-03-05 11:00:07.4, 3.938782, 3.557895, 200, 99.00024
2024-03-05 11:00:08.1, 3.869095, 3.560136, 200, 99.00146
2024-03-05 11:00:08.6, 3.872124, 3.560038, 200, 99.00146
2024-03-05 11:00:09.1, 3.821564, 3.561666, 200, 99.00171
2024-03-05 11:00:09.7, 3.86129, 3.560387, 200, 99.00171
2024-03-05 11:00:10.3, 3.801605, 3.562309, 200, 99.00293
2024-03-05 11:00:10.9, 3.862053, 3.560362, 200, 99.00269
2024-03-05 11:00:11.5, 4.009148, 3.555635, 200, 99.0022
2024-03-05 11:00:12.1, 4.029099, 3.554995, 200, 99.00244
2024-03-05 11:00:12.6, 3.874939, 3.559948, 200, 99.00269
2024-03-05 11:00:13.2, 3.81102, 3.562005, 200, 99.00342
2024-03-05 11:00:13.8, 3.897858, 3.559211, 200, 99.00391
2024-03-05 11:00:14.4, 3.929008, 3.558209, 200, 99.00391
2024-03-05 11:00:15.0, 3.883186, 3.559683, 200, 99.00513
2024-03-05 11:00:15.5, 3.829369, 3.561415, 200, 99.0061
2024-03-05 11:00:16.1, 3.910194, 3.558814, 200, 99.00635
2024-03-05 11:00:16.7, 3.906914, 3.558919, 200, 99.00684
2024-03-05 11:00:17.3, 3.866455, 3.560221, 200, 99.00684
2024-03-05 11:00:17.9, 3.942589, 3.557773, 200, 99.00537
2024-03-05 11:00:18.4, 3.832825, 3.561303, 200, 99.00562
2024-03-05 11:00:19.0, 3.758545, 3.563696, 200, 99.00586
2024-03-05 11:00:19.6, 3.86512, 3.560264, 200, 99.00537
2024-03-05 11:00:20.2, 3.859734, 3.560437, 200, 99.00513
2024-03-05 11:00:20.7, 3.827713, 3.561468, 200, 99.00513
2024-03-05 11:00:21.2, 3.779572, 3.563019, 200, 99.00513
2024-03-05 11:00:21.8, 3.971077, 3.556858, 200, 99.00488
2024-03-05 11:00:22.3, 4.107567, 3.55248, 200, 99.00537
2024-03-05 11:00:22.9, 4.007217, 3.555697, 200, 99.00415
2024-03-05 11:00:23.4, 3.857735, 3.560501, 200, 99.00415
2024-03-05 11:00:24.0, 3.80584, 3.562172, 200, 99.00317
2024-03-05 11:00:24.6, 3.835472, 3.561218, 200, 99.00293
2024-03-05 11:00:25.2, 3.815399, 3.561864, 200, 99.00293
2024-03-05 11:00:25.8, 3.885498, 3.559608, 200, 99.0022
2024-03-05 11:00:26.4, 3.924728, 3.558347, 200, 99.00122
2024-03-05 11:00:26.9, 3.821075, 3.561682, 200, 99.00049
2024-03-05 11:00:27.5, 3.805931, 3.562169, 200, 98.99951
2024-03-05 11:00:28.1, 3.939636, 3.557868, 200, 98.99927
2024-03-05 11:00:28.7, 3.89782, 3.559212, 200, 98.99927
2024-03-05 11:00:29.2, 3.83831, 3.561127, 200, 98.99829
2024-03-05 11:00:29.8, 3.972542, 3.55681, 200, 98.9978
2024-03-05 11:00:30.4, 3.903343, 3.559034, 200, 98.99707
2024-03-05 11:00:31.0, 3.792847, 3.562591, 200, 98.99707
2024-03-05 11:00:31.5, 3.836037, 3.5612, 200, 98.99658
2024-03-05 11:00:32.0, 3.980499, 3.556555, 200, 98.99634
